material_id,formula,bulk_modulus_vrh,crystal_system,elements,num_elements
mp-10744,Si3Pt2,161.294,hex_,"['Pt', 'Si']",2
mp-10746,Mg2Cu3Si,96.222,hex_,"['Cu', 'Mg', 'Si']",3
mp-10711,VSi2,175.432,hex_,"['Si', 'V']",2
mp-10698,Ba(GeRh)2,65.958,tet,"['Ba', 'Ge', 'Rh']",3
mp-10756,VFeSb,83.654,cubic,"['Fe', 'Sb', 'V']",3
mp-10749,SrCuSb,47.985,hex_,"['Cu', 'Sb', 'Sr']",3
mp-10755,TiFeSb,119.461,cubic,"['Fe', 'Sb', 'Ti']",3
mp-10797,CaSiNi2,78.964,hex_,"['Ca', 'Ni', 'Si']",3
mp-10873,ScAlAu2,114.629,cubic,"['Al', 'Au', 'Sc']",3
mp-10876,Ca3Al7Cu2,70.706,trig,"['Al', 'Ca', 'Cu']",3
mp-10885,AlCrNi2,160.697,cubic,"['Al', 'Cr', 'Ni']",3
mp-10884,AlFeCo2,187.706,cubic,"['Al', 'Co', 'Fe']",3
mp-10877,Ca(Al2Cu)4,81.186,tet,"['Al', 'Ca', 'Cu']",3
mp-10871,AlAu,108.705,cubic,"['Al', 'Au']",2
mp-10878,Ca(MnAl2)4,32.632,tet,"['Al', 'Ca', 'Mn']",3
mp-10872,HfAlAu2,142.057,cubic,"['Al', 'Au', 'Hf']",3
mp-10883,AlCrCo2,199.303,cubic,"['Al', 'Co', 'Cr']",3
mp-10905,Al3Pt2,150.267,trig,"['Al', 'Pt']",2
mp-10893,MnAlPt2,179.073,cubic,"['Al', 'Mn', 'Pt']",3
mp-10889,La3Al,33.748,cubic,"['Al', 'La']",2
mp-10887,HfAlCu2,134.159,cubic,"['Al', 'Cu', 'Hf']",3
mp-10909,AlRe2,244.694,tet,"['Al', 'Re']",2
mp-10898,ScAlNi2,129.687,cubic,"['Al', 'Ni', 'Sc']",3
mp-10899,AlVNi2,167.301,cubic,"['Al', 'Ni', 'V']",3
mp-10895,Mn2AlV,185.386,cubic,"['Al', 'Mn', 'V']",3
mp-10891,MnAlPd2,145.343,cubic,"['Al', 'Mn', 'Pd']",3
mp-10894,MnAlRh2,185.161,cubic,"['Al', 'Mn', 'Rh']",3
mp-10908,AlRe,218.955,cubic,"['Al', 'Re']",2
mp-10911,Sc2Al3Ru,111.883,hex_,"['Al', 'Ru', 'Sc']",3
mp-10910,Al2Ru,166.651,ortho,"['Al', 'Ru']",2
mp-10892,MnAlPt,102.361,hex_,"['Al', 'Mn', 'Pt']",3
mp-10901,Al3Pd2,127.891,trig,"['Al', 'Pd']",2
mp-10904,AlPt,179.259,cubic,"['Al', 'Pt']",2
mp-10886,Al3Cu2,97.903,trig,"['Al', 'Cu']",2
mp-10896,Y(MnAl2)4,30.177,tet,"['Al', 'Mn', 'Y']",3
mp-10897,PrAl2Ni3,108.679,hex_,"['Al', 'Ni', 'Pr']",3
mp-10903,AlPt,184.169,cubic,"['Al', 'Pt']",2
mp-10965,DyAgSb2,67.671,tet,"['Ag', 'Dy', 'Sb']",3
mp-11038,Zr6Al2Fe,101.192,hex_,"['Al', 'Fe', 'Zr']",3
mp-11073,Ti3In3Rh2,123.289,hex_,"['In', 'Rh', 'Ti']",3
mp-11029,Y(Al2Cu)4,104.534,tet,"['Al', 'Cu', 'Y']",3
mp-11091,NdMgPt,77.781,hex_,"['Mg', 'Nd', 'Pt']",3
mp-11104,HoInRh,98.675,hex_,"['Ho', 'In', 'Rh']",3
mp-11192,TaSi2,184.679,hex_,"['Si', 'Ta']",2
mp-11191,CrSi2,194.648,hex_,"['Cr', 'Si']",2
mp-11176,Ca3(SiIr)4,131.909,cubic,"['Ca', 'Ir', 'Si']",3
mp-11202,Y6FeSb2,60.461,hex_,"['Fe', 'Sb', 'Y']",3
mp-11220,Sc2Al,70.371,hex_,"['Al', 'Sc']",2
mp-11194,NdMgNi4,122.846,cubic,"['Mg', 'Nd', 'Ni']",3
mp-11201,Sc6FeSb2,71.045,hex_,"['Fe', 'Sb', 'Sc']",3
mp-11190,VSi2,174.655,hex_,"['Si', 'V']",2
mp-11228,YAl,53.421,ortho,"['Al', 'Y']",2
mp-11227,Al12W,92.968,cubic,"['Al', 'W']",2
mp-11235,SmMg2Ag,47.298,cubic,"['Ag', 'Mg', 'Sm']",3
mp-11248,LiAu3,98.057,cubic,"['Au', 'Li']",2
mp-11249,LuAu,96.113,cubic,"['Au', 'Lu']",2
mp-11261,YAu,83.993,cubic,"['Au', 'Y']",2
mp-11247,Li3Au,33.973,cubic,"['Au', 'Li']",2
mp-11259,TiAu,133.377,cubic,"['Au', 'Ti']",2
mp-11230,Y2Al,54.836,ortho,"['Al', 'Y']",2
mp-11252,MnAu2,121.429,tet,"['Au', 'Mn']",2
mp-11232,YAl3,32.234,hex_,"['Al', 'Y']",2
mp-11229,YAl,63.427,cubic,"['Al', 'Y']",2
mp-11260,Ti3Au,134.279,cubic,"['Au', 'Ti']",2
mp-11234,PrMg2Ag,45.818,cubic,"['Ag', 'Mg', 'Pr']",3
mp-11251,Mg3Au,43.494,hex_,"['Au', 'Mg']",2
mp-11243,ErAu,85.251,ortho,"['Au', 'Er']",2
mp-11239,ZrAg,105.282,tet,"['Ag', 'Zr']",2
mp-11237,ScAg,80.1,cubic,"['Ag', 'Sc']",2
mp-11256,ScAu,103.841,cubic,"['Au', 'Sc']",2
mp-11231,YAl3,75.089,cubic,"['Al', 'Y']",2
mp-11233,ZrAl,108.913,ortho,"['Al', 'Zr']",2
mp-11236,MgZnAg2,75.529,cubic,"['Ag', 'Mg', 'Zn']",3
mp-11279,TiBe,124.845,cubic,"['Be', 'Ti']",2
mp-11274,BePd,173.217,cubic,"['Be', 'Pd']",2
mp-11266,BaCd2,26.527,ortho,"['Ba', 'Cd']",2
mp-11282,Be2W,217.897,hex_,"['Be', 'W']",2
mp-11278,Ta2Be,185.869,tet,"['Be', 'Ta']",2
mp-11272,Be2Nb3,166.723,tet,"['Be', 'Nb']",2
mp-11269,BaSn3Pd,55.006,tet,"['Ba', 'Pd', 'Sn']",3
mp-11280,TiBe12,122.106,hex_,"['Be', 'Ti']",2
mp-11273,Be3Nb,153.691,trig,"['Be', 'Nb']",2
mp-11263,Zr3Au,117.118,cubic,"['Au', 'Zr']",2
mp-11281,Be2V,158.028,hex_,"['Be', 'V']",2
mp-11276,BeRh,207.982,cubic,"['Be', 'Rh']",2
mp-11283,ZrBe5,126.39,hex_,"['Be', 'Zr']",2
mp-11275,Be2Re,241.539,hex_,"['Be', 'Re']",2
mp-11267,BaHg2,23.258,hex_,"['Ba', 'Hg']",2
mp-11277,ScBe5,108.626,hex_,"['Be', 'Sc']",2
mp-11287,CaHg2,38.37,hex_,"['Ca', 'Hg']",2
mp-11288,Ca3Hg2,30.44,tet,"['Ca', 'Hg']",2
mp-11285,Ca3(GaNi)4,59.548,cubic,"['Ca', 'Ga', 'Ni']",3
mp-11286,CaHg,36.327,cubic,"['Ca', 'Hg']",2
mp-11299,Cd2Hg,37.856,tet,"['Cd', 'Hg']",2
mp-11302,HoCd3,56.766,ortho,"['Cd', 'Ho']",2
mp-11307,MgCd,42.673,ortho,"['Cd', 'Mg']",2
mp-11313,ZrCd3,78.411,cubic,"['Cd', 'Zr']",2
mp-11293,ZrCdCu2,113.193,cubic,"['Cd', 'Cu', 'Zr']",3
mp-11300,TiCdHg2,72.925,tet,"['Cd', 'Hg', 'Ti']",3
mp-11304,Li2CdPb,32.005,cubic,"['Cd', 'Li', 'Pb']",3
mp-11322,ZrSi,142.355,ortho,"['Si', 'Zr']",2
mp-11301,HoCd2,57.077,hex_,"['Cd', 'Ho']",2
mp-11294,DyCd2,57.069,hex_,"['Cd', 'Dy']",2
mp-11309,NbCd3,93.666,cubic,"['Cd', 'Nb']",2
mp-11363,TbCu5,109.637,hex_,"['Cu', 'Tb']",2
mp-11359,Ga2Cu,70.807,tet,"['Cu', 'Ga']",2
mp-11385,YFe5,119.682,hex_,"['Fe', 'Y']",2
mp-11364,TiCu,129.327,cubic,"['Cu', 'Ti']",2
mp-11375,EuHg,41.48,cubic,"['Eu', 'Hg']",2
mp-11382,NdFe5,102.413,hex_,"['Fe', 'Nd']",2
mp-11360,ScGaCu2,107.905,cubic,"['Cu', 'Ga', 'Sc']",3
mp-11350,CaAl9Co2,87.08,hex_,"['Al', 'Ca', 'Co']",3
mp-11369,ErHg2,66.229,hex_,"['Er', 'Hg']",2
mp-11351,CeAlNi,87.249,hex_,"['Al', 'Ce', 'Ni']",3
mp-11358,TaCo3,242.198,cubic,"['Co', 'Ta']",2
mp-11367,DyHg2,63.191,hex_,"['Dy', 'Hg']",2
mp-11361,MgCuSn,78.29,cubic,"['Cu', 'Mg', 'Sn']",3
mp-11366,ZrZnCu2,121.262,cubic,"['Cu', 'Zn', 'Zr']",3
mp-11413,ScGa2,75.019,ortho,"['Ga', 'Sc']",2
mp-11397,Ga3Ni2,118.283,trig,"['Ga', 'Ni']",2
mp-11393,Nb3Ga2,167.906,tet,"['Ga', 'Nb']",2
mp-11435,Er(TiGa2)2,98.06,tet,"['Er', 'Ga', 'Ti']",3
mp-11431,CaGa3Ni2,90.845,ortho,"['Ca', 'Ga', 'Ni']",3
mp-11401,ScGa2Ni,101.551,ortho,"['Ga', 'Ni', 'Sc']",3
mp-11412,ScGa2,79.908,ortho,"['Ga', 'Sc']",2
mp-11416,TaGa3,125.826,tet,"['Ga', 'Ta']",2
mp-11407,GaPt3,215.396,cubic,"['Ga', 'Pt']",2
mp-11400,ScGaNi2,128.473,cubic,"['Ga', 'Ni', 'Sc']",3
mp-11392,TmGa2Pd,100.437,ortho,"['Ga', 'Pd', 'Tm']",3
mp-11430,Ca3Al7Ag2,62.159,trig,"['Ag', 'Al', 'Ca']",3
mp-11387,HfGa3,100.608,tet,"['Ga', 'Hf']",2
mp-11411,ScGa,76.65,ortho,"['Ga', 'Sc']",2
mp-11388,GaIr,215.702,cubic,"['Ga', 'Ir']",2
mp-11436,Er(VGa2)2,115.021,tet,"['Er', 'Ga', 'V']",3
mp-11455,HfPt,179.474,cubic,"['Hf', 'Pt']",2
mp-11444,YGa2Ni,91.18,ortho,"['Ga', 'Ni', 'Y']",3
mp-11460,HfTc,188.407,cubic,"['Hf', 'Tc']",2
mp-11457,HfRh,180.032,cubic,"['Hf', 'Rh']",2
mp-11445,Y(TiGa2)2,94.316,tet,"['Ga', 'Ti', 'Y']",3
mp-11453,HfPd3,178.957,hex_,"['Hf', 'Pd']",2
mp-11467,NdHg,55.951,cubic,"['Hg', 'Nd']",2
mp-11470,Hg2Pt,82.793,tet,"['Hg', 'Pt']",2
mp-11461,HoHg2,63.968,hex_,"['Hg', 'Ho']",2
mp-11452,HfOs,225.228,cubic,"['Hf', 'Os']",2
mp-11465,Mg5Hg3,42.841,hex_,"['Hg', 'Mg']",2
mp-11456,HfPt3,230.018,hex_,"['Hf', 'Pt']",2
mp-11468,NdHg2,55.521,hex_,"['Hg', 'Nd']",2
mp-11449,HfMn2,357.683,hex_,"['Hf', 'Mn']",2
mp-11441,Hf2Ga3,116.63,ortho,"['Ga', 'Hf']",2
mp-11469,PrHg,54.378,cubic,"['Hg', 'Pr']",2
mp-11454,Hf2Pd,136.094,tet,"['Hf', 'Pd']",2
mp-11464,MgHg2,40.223,tet,"['Hg', 'Mg']",2
mp-11466,NaHg2,18.769,hex_,"['Hg', 'Na']",2
mp-11481,MoIr,309.568,ortho,"['Ir', 'Mo']",2
mp-11476,HoIr,137.797,cubic,"['Ho', 'Ir']",2
mp-11472,SrHg2,30.199,hex_,"['Hg', 'Sr']",2
mp-11471,ScHg,76.842,cubic,"['Hg', 'Sc']",2
mp-11496,LuZn,67.899,cubic,"['Lu', 'Zn']",2
mp-11482,MoIr3,337.003,hex_,"['Ir', 'Mo']",2
mp-11484,ZrIr,191.238,cubic,"['Ir', 'Zr']",2
mp-11478,GaAg,65.386,cubic,"['Ag', 'Ga']",2
mp-20281,DySiIr,146.12,ortho,"['Dy', 'Ir', 'Si']",3
mp-11492,LuNi2Sn,100.82,cubic,"['Lu', 'Ni', 'Sn']",3
mp-11488,LaTl,46.826,cubic,"['La', 'Tl']",2
mp-11490,Li2ZnSn,37.548,cubic,"['Li', 'Sn', 'Zn']",3
mp-11480,MnSnIr,116.067,cubic,"['Ir', 'Mn', 'Sn']",3
mp-11486,Y2(Al3Co)3,106.898,ortho,"['Al', 'Co', 'Y']",3
mp-11489,Li3Pd,36.429,cubic,"['Li', 'Pd']",2
mp-11500,MnNi,149.255,cubic,"['Mn', 'Ni']",2
mp-11499,YMg2,42.792,hex_,"['Mg', 'Y']",2
mp-11487,LaPt3,138.513,cubic,"['La', 'Pt']",2
mp-20290,TbCuPb,69.232,hex_,"['Cu', 'Pb', 'Tb']",3
mp-20333,PrMnSi,53.092,tet,"['Mn', 'Pr', 'Si']",3
mp-20318,Mn2B,301.039,tet,"['B', 'Mn']",2
mp-20338,CeAl3Ni2,114.955,hex_,"['Al', 'Ce', 'Ni']",3
mp-20354,MgMnGe,77.255,tet,"['Ge', 'Mg', 'Mn']",3
mp-20358,UInAu2,35.525,cubic,"['Au', 'In', 'U']",3
mp-20363,LiGa2Pt,103.688,cubic,"['Ga', 'Li', 'Pt']",3
mp-20373,Co3B,241.093,ortho,"['B', 'Co']",2
mp-20344,Fe3Ge,175.908,cubic,"['Fe', 'Ge']",2
mp-20389,Na2CdPb,23.527,cubic,"['Cd', 'Na', 'Pb']",3
mp-20400,Ce(GePt)2,122.45,tet,"['Ce', 'Ge', 'Pt']",3
mp-20432,Fe2Ge,141.838,hex_,"['Fe', 'Ge']",2
mp-20453,TiCoSn,78.539,cubic,"['Co', 'Sn', 'Ti']",3
mp-20401,HfCuSi2,139.708,tet,"['Cu', 'Hf', 'Si']",3
mp-20436,TaSiRh,234.349,ortho,"['Rh', 'Si', 'Ta']",3
mp-20440,MnNi2Sn,141.181,cubic,"['Mn', 'Ni', 'Sn']",3
mp-20405,V2Ga5,113.09,tet,"['Ga', 'V']",2
mp-20418,SiRh2,220.895,ortho,"['Rh', 'Si']",2
mp-20487,La3Ga,40.212,cubic,"['Ga', 'La']",2
mp-20473,Mn2Ge,137.679,hex_,"['Ge', 'Mn']",2
mp-20466,Sn7Ir5,135.271,tet,"['Ir', 'Sn']",2
mp-20497,SrIn2Ir,58.263,ortho,"['In', 'Ir', 'Sr']",3
mp-20490,NdNiSn,82.249,ortho,"['Nd', 'Ni', 'Sn']",3
mp-20491,LaInCu2,70.523,cubic,"['Cu', 'In', 'La']",3
mp-20481,MnSnPd2,129.866,cubic,"['Mn', 'Pd', 'Sn']",3
mp-20479,SrIn4Ni,47.444,ortho,"['In', 'Ni', 'Sr']",3
mp-20492,ScSiRh,147.712,ortho,"['Rh', 'Sc', 'Si']",3
mp-20512,FeSn,90.749,hex_,"['Fe', 'Sn']",2
mp-20533,SrIn2Pt,55.359,ortho,"['In', 'Pt', 'Sr']",3
mp-20536,CoSn,125.544,hex_,"['Co', 'Sn']",2
mp-20522,TmAgPb,66.924,hex_,"['Ag', 'Pb', 'Tm']",3
mp-20542,Pr(MnGe)2,100.458,tet,"['Ge', 'Mn', 'Pr']",3
mp-20521,ScInPt2,141.942,cubic,"['In', 'Pt', 'Sc']",3
mp-20523,HfNiSn,98.071,cubic,"['Hf', 'Ni', 'Sn']",3
mp-20531,NdCoGe,57.838,tet,"['Co', 'Ge', 'Nd']",3
mp-20557,YSiNi,104.111,ortho,"['Ni', 'Si', 'Y']",3
mp-20596,U(SiNi)2,186.818,tet,"['Ni', 'Si', 'U']",3
mp-20565,MnCoGe,149.075,hex_,"['Co', 'Ge', 'Mn']",3
mp-20582,LaIn,49.919,cubic,"['In', 'La']",2
mp-20627,YbGa5Co,66.775,tet,"['Co', 'Ga', 'Yb']",3
mp-20567,LiGa2Ru,115.246,cubic,"['Ga', 'Li', 'Ru']",3
mp-20599,PdPb2,65.662,tet,"['Pb', 'Pd']",2
mp-20618,Y2Co3Si5,142.289,ortho,"['Co', 'Si', 'Y']",3
mp-20619,SbRh,133.533,ortho,"['Rh', 'Sb']",2
mp-20590,La3InB,44.762,cubic,"['B', 'In', 'La']",3
mp-20586,VCo2Si,216.418,cubic,"['Co', 'Si', 'V']",3
mp-20622,SiPd3,160.007,ortho,"['Pd', 'Si']",2
mp-20664,Mn2Sb,82.893,tet,"['Mn', 'Sb']",2
mp-20662,Sn4Pt,60.455,ortho,"['Pt', 'Sn']",2
mp-20697,ZrNiSb,133.345,ortho,"['Ni', 'Sb', 'Zr']",3
mp-20690,NdFeSi,86.25,tet,"['Fe', 'Nd', 'Si']",3
mp-20695,Zr3In,96.578,cubic,"['In', 'Zr']",2
mp-20685,Cr3Ge,229.213,cubic,"['Cr', 'Ge']",2
mp-20689,Nb3B2,241.544,tet,"['B', 'Nb']",2
mp-20663,TmCuPb,68.88,hex_,"['Cu', 'Pb', 'Tm']",3
mp-20714,FeSb2,91.182,ortho,"['Fe', 'Sb']",2
mp-20711,Fe3Ge,142.782,cubic,"['Fe', 'Ge']",2
mp-20744,ZrInNi2,140.627,cubic,"['In', 'Ni', 'Zr']",3
mp-20730,HfCo2Sn,161.751,cubic,"['Co', 'Hf', 'Sn']",3
mp-20757,MnAlGe,111.84,tet,"['Al', 'Ge', 'Mn']",3
mp-20729,LaIn3,49.718,cubic,"['In', 'La']",2
mp-20760,La2In,39.889,hex_,"['In', 'La']",2
mp-20733,ErSiIr,151.348,ortho,"['Er', 'Ir', 'Si']",3
mp-20738,FeSi2,185.12,tet,"['Fe', 'Si']",2
mp-20761,LaCoGe,61.994,tet,"['Co', 'Ge', 'La']",3
mp-20768,ZnFeSb,57.711,cubic,"['Fe', 'Sb', 'Zn']",3
mp-20766,CeCuGe,81.668,hex_,"['Ce', 'Cu', 'Ge']",3
mp-20801,LiIn2Pd,67.719,cubic,"['In', 'Li', 'Pd']",3
mp-20787,FeB,280.84,ortho,"['B', 'Fe']",2
mp-20777,SmCoGe,100.361,ortho,"['Co', 'Ge', 'Sm']",3
mp-20800,ZrIn2,81.529,tet,"['In', 'Zr']",2
mp-20785,Nd(FeGe)2,124.467,tet,"['Fe', 'Ge', 'Nd']",3
mp-20866,GeRh,101.132,cubic,"['Ge', 'Rh']",2
mp-20868,Fe2W,259.462,hex_,"['Fe', 'W']",2
mp-20844,Dy3(CuSn)4,81.322,ortho,"['Cu', 'Dy', 'Sn']",3
mp-20822,TbMnSi,81.024,tet,"['Mn', 'Si', 'Tb']",3
mp-20828,Pt3Pb,172.406,cubic,"['Pb', 'Pt']",2
mp-20840,MnCo2Sn,166.928,cubic,"['Co', 'Mn', 'Sn']",3
mp-20849,Pd3Pb,129.07,cubic,"['Pb', 'Pd']",2
mp-20857,CoB,308.915,ortho,"['B', 'Co']",2
mp-20865,YCuPb,66.035,hex_,"['Cu', 'Pb', 'Y']",3
mp-20864,VNi2Sn,122.027,cubic,"['Ni', 'Sn', 'V']",3
mp-20847,Ti5Sn3,106.614,hex_,"['Sn', 'Ti']",2
mp-20861,CrGe,157.411,cubic,"['Cr', 'Ge']",2
mp-20928,Sb2Ru,111.249,ortho,"['Ru', 'Sb']",2
mp-20887,VSn2,94.914,ortho,"['Sn', 'V']",2
mp-20900,Cu3Sb,90.479,ortho,"['Cu', 'Sb']",2
mp-20898,DyInAg2,64.011,cubic,"['Ag', 'Dy', 'In']",3
mp-20883,Fe3Sn,116.858,hex_,"['Fe', 'Sn']",2
mp-20889,HfSnPt,103.632,cubic,"['Hf', 'Pt', 'Sn']",3
mp-20924,U(FeSi)2,177.23,tet,"['Fe', 'Si', 'U']",3
mp-20971,SnPt3,198.87,cubic,"['Pt', 'Sn']",2
mp-20987,YZnSn,63.26,hex_,"['Sn', 'Y', 'Zn']",3
mp-20935,ZrSnIr,160.406,hex_,"['Ir', 'Sn', 'Zr']",3
mp-20949,MnSiNi,162.799,ortho,"['Mn', 'Ni', 'Si']",3
mp-20933,Ce(CoGe)2,121.349,tet,"['Ce', 'Co', 'Ge']",3
mp-20952,TiNiSb,126.65,cubic,"['Ni', 'Sb', 'Ti']",3
mp-20950,Nd(SiPt)2,137.703,tet,"['Nd', 'Pt', 'Si']",3
mp-20970,NaMnSb,26.873,tet,"['Mn', 'Na', 'Sb']",3
mp-21000,Dy(MnGe)2,115.114,tet,"['Dy', 'Ge', 'Mn']",3
mp-21024,SrIn2Pd,47.596,ortho,"['In', 'Pd', 'Sr']",3
mp-21027,CaIn2Pt,66.9,ortho,"['Ca', 'In', 'Pt']",3
mp-21007,SmSnPt,103.847,hex_,"['Pt', 'Sm', 'Sn']",3
mp-21008,Ni3Ge,190.994,cubic,"['Ge', 'Ni']",2
mp-21026,Li2InPt,71.969,cubic,"['In', 'Li', 'Pt']",3
mp-21012,Si3Rh5,198.297,ortho,"['Rh', 'Si']",2
mp-20997,InNi,116.101,cubic,"['In', 'Ni']",2
mp-21090,MnNiGe,116.642,hex_,"['Ge', 'Mn', 'Ni']",3
mp-21029,Li2InPd,59.663,cubic,"['In', 'Li', 'Pd']",3
mp-21067,ScInCu2,94.727,cubic,"['Cu', 'In', 'Sc']",3
mp-21079,Tb(GeRu)2,132.27,tet,"['Ge', 'Ru', 'Tb']",3
mp-21069,YSiRu,131.731,ortho,"['Ru', 'Si', 'Y']",3
mp-21054,PrSnPd,84.625,hex_,"['Pd', 'Pr', 'Sn']",3
mp-21030,Ti3Sn,116.002,hex_,"['Sn', 'Ti']",2
mp-21078,Fe3Ge,166.23,hex_,"['Fe', 'Ge']",2
mp-21096,CaMnSi,42.158,tet,"['Ca', 'Mn', 'Si']",3
mp-21040,Zr2Fe3Ge,158.937,hex_,"['Fe', 'Ge', 'Zr']",3
mp-21092,InNi2,169.516,hex_,"['In', 'Ni']",2
